,Country,Time,Total Land (m2),Forest (%),Agriculture (%)
2132,Angola,1998,1246700.0,62.5807684286516,37.4192315713484
2133,Albania,1998,27400.0,28.2189781021898,41.569343065693396
2134,Andorra,1998,470.0,34.0425531914894,48.936170212766
2135,Arab World,1998,13716784.271,1.73514210535615,35.7108347690445
2136,United Arab Emirates,1998,71020.0,4.1754998591945895,5.6040551957195195
2137,Argentina,1998,2736690.0,12.3299314134959,46.892413828383894
2138,Armenia,1998,28470.0,11.698559887600998,46.6455918510713
2139,American Samoa,1998,200.0,88.99,23.5
2140,Antigua and Barbuda,1998,440.0,21.777272727272702,20.4545454545455
2141,Australia,1998,7682300.0,17.2119964073259,60.3830883980058
2142,Austria,1998,82580.0,46.3265439573747,35.8428190845241
2143,Azerbaijan,1998,83092.0,11.7787994030713,56.34838492273621
2144,Burundi,1998,25680.0,8.195015576323991,74.493769470405
2145,Belgium,1998,32820.0,23.02985984156,46.2522851919561
2146,Benin,1998,112760.0,37.9137105356509,27.048598793898503
2147,Burkina Faso,1998,273600.0,26.7416666666667,36.440058479532205
2148,Bangladesh,1998,130170.0,14.7524660059922,72.47445647998771
2149,Bulgaria,1998,110630.0,30.4203199855374,51.0259423302901
2150,Bahrain,1998,710.0,0.47887323943662,12.6760563380282
2151,"Bahamas, The",1998,10010.0,50.9350649350649,1.1988011988012
2152,Bosnia and Herzegovina,1998,51200.0,41.62734375,42.1875
2153,Belarus,1998,202840.0,40.299743640307604,45.8834549398541
2154,Belize,1998,22810.0,65.2102586584831,6.48838228846997
2155,Bermuda,1998,54.0,18.5185185185185,7.40740740740741
2156,Bolivia,1998,1083300.0,51.3634782608696,34.1382811778824
2157,Brazil,1998,8358140.0,66.8390909939293,27.2926871289545
2158,Barbados,1998,430.0,14.651162790697699,44.1860465116279
2159,Brunei Darussalam,1998,5270.0,75.93927893738142,1.8975332068311201
2160,Bhutan,1998,39800.0,64.9784924623116,14.3718592964824
2161,Botswana,1998,566730.0,31.5093607185079,45.579023520900606
2162,Central African Republic,1998,622980.0,36.859931297955,8.265112844714121
2163,Canada,1998,8965590.0,38.8034877793876,6.830448414437869
2164,Central Europe and the Baltics,1998,1104996.0,32.361880043004696,54.7603792230922
2165,Switzerland,1998,39526.0,30.047158832161102,39.778879724738104
2166,Channel Islands,1998,198.0,4.191919191919189,40.4040404040404
2167,Chile,1998,743532.0,21.1192766417585,20.4685205209729
2168,China,1998,9424710.0,18.359032585618,55.5707814882368
2169,Cote d'Ivoire,1998,318000.0,17.7538742138365,61.94968553459121
2170,Cameroon,1998,472710.0,46.0705125764211,19.3776311057519
2171,"Congo, Dem. Rep.",1998,2267050.0,64.06784146798701,11.3363181226704
2172,"Congo, Rep.",1998,341500.0,65.0629575402635,30.857979502196198
2173,Colombia,1998,1109500.0,56.94459486255071,41.048219918882396
2174,Comoros,1998,1861.0,22.8672756582483,69.8549167114455
2175,Cabo Verde,1998,4030.0,8.64813895781638,17.8660049627792
2176,Costa Rica,1998,51060.0,56.154641598119895,37.504896200548394
2177,Caribbean small states,1998,404850.0,90.94347042114359,4.9386044213906395
2178,Cuba,1998,107400.0,21.9702048417132,62.1415270018622
2179,Curacao,1998,444.0,,
2180,Cayman Islands,1998,240.0,54.0416666666667,11.25
2181,Cyprus,1998,9240.0,18.345238095238102,15.6060606060606
2182,Czech Republic,1998,77270.0,34.1104697812864,55.441956774945
2183,Germany,1998,349020.0,32.500143258266,49.776517105037
2184,Djibouti,1998,23180.0,0.24158757549611698,64.7540983606557
2185,Dominica,1998,750.0,64.4773333333333,22.6666666666667
2186,Denmark,1998,42430.0,13.2823002592505,62.974310629271706
2187,Dominican Republic,1998,48310.0,39.266280273235395,51.9561167460153
2188,Algeria,1998,2381740.0,0.670350248137916,16.7213885646628
2189,East Asia & Pacific (excluding high income),1998,15965860.0,28.9253376266609,47.8953466960126
2190,Early-demographic dividend,1998,33110230.0,24.610982995283397,40.365638535280496
2191,East Asia & Pacific,1998,24438270.0,26.091479731609898,51.228762288625404
2192,Europe & Central Asia (excluding high income),1998,22629919.0,38.8947535376403,28.3379715235578
2193,Europe & Central Asia,1998,27450147.027,37.7847266209006,30.1771819486613
2194,Ecuador,1998,248360.0,56.010798840393,32.3200193267837
2195,"Egypt, Arab Rep.",1998,995450.0,0.0563865588427344,3.27451906173088
2196,Euro area,1998,2678242.0,36.0688996364033,47.666192972853096
2197,Eritrea,1998,101000.0,11.1364356435644,73.93069306930691
2198,Spain,1998,499440.0,32.9490549415345,59.9831811629025
2199,Estonia,1998,42390.0,52.66081623024299,24.604859636706802
2200,Ethiopia,1998,1000000.0,18.6745,30.508000000000003
2201,European Union,1998,4000502.0,37.6145898439746,46.2253487187358
2202,Fragile and conflict affected situations,1998,19834093.270999998,28.0402979427818,30.3807315169838
2203,Finland,1998,304590.0,73.31684559571879,7.19655930923537
2204,Fiji,1998,18270.0,54.3576354679803,23.535851122058002
2205,France,1998,547566.0,27.608726619256895,54.7513906999339
2206,Faroe Islands,1998,1396.0,0.0573065902578797,2.14899713467049
2207,"Micronesia, Fed. Sts.",1998,700.0,91.14857142857142,32.1428571428571
2208,Gabon,1998,257670.0,92.0259401560135,7.97405984398649
2209,United Kingdom,1998,241930.0,12.064646798660801,72.4093746124912
2210,Georgia,1998,69490.0,39.702691034681294,43.8192545690027
2211,Ghana,1998,227540.0,39.833611672672895,60.1663883273271
2212,Gibraltar,1998,10.0,0.0,
2213,Guinea,1998,245720.0,28.4811981116718,55.8155624287807
2214,"Gambia, The",1998,10120.0,36.442292490118604,54.545454545454504
2215,Guinea-Bissau,1998,28120.0,77.0188477951636,22.9811522048364
2216,Equatorial Guinea,1998,28050.0,93.8429233511586,11.9073083778966
2217,Greece,1998,128900.0,27.462326609775,68.1303335919317
2218,Grenada,1998,340.0,52.05882352941179,32.3529411764706
2219,Greenland,1998,410450.0,0.000535997076379583,0.5827750030454381
2220,Guatemala,1998,107160.0,40.347144456886895,41.3400522583053
2221,Guam,1998,540.0,44.4444444444444,37.037037037037
2222,Guyana,1998,196850.0,94.3449631699263,5.65503683007366
2223,High income,1998,34946106.427,28.724671992412,38.619506888747104
2224,"Hong Kong SAR, China",1998,1050.0,,6.66666666666667
2225,Honduras,1998,111890.0,60.9542586468853,30.3423004736795
2226,Heavily indebted poor countries (HIPC),1998,19859174.270999998,32.8099185277602,35.0926346864777
2227,Croatia,1998,55910.0,33.5896977284922,36.6302986943302
2228,Haiti,1998,27560.0,13.8281567489115,61.32075471698111
2229,Hungary,1998,89800.0,21.154966592427602,68.96436525612471
2230,IBRD only,1998,71026504.0,34.687169231925004,36.5197346390923
2231,IDA & IBRD total,1998,95885055.271,33.7488519882391,36.70071745238771
2232,IDA total,1998,24858551.270999998,30.769129786311197,37.2746303134209
2233,IDA blend,1998,4369370.0,31.4687164968863,44.0556762187684
2234,Indonesia,1998,1811570.0,57.8133883868688,24.2204275849125
2235,IDA only,1998,20489181.270999998,30.5992813000832,35.6283006095314
2236,Isle of Man,1998,570.0,6.070175438596491,75.4385964912281
2237,India,1998,2973190.0,22.4877656658337,60.8349954089715
2238,Not classified,1998,,,
2239,Ireland,1998,68890.0,8.660415154594281,64.1021919001306
2240,"Iran, Islamic Rep.",1998,1628760.0,5.69497040693534,39.776885483435294
2241,Iraq,1998,437370.0,1.86386812081304,20.348903674234602
2242,Iceland,1998,100250.0,0.272099750623441,18.8628428927681
2243,Israel,1998,21640.0,6.876155268022179,25.970425138632198
2244,Italy,1998,294110.0,27.9261160790181,52.6469688211894
2245,Jamaica,1998,10830.0,48.1122807017544,44.6906740535549
2246,Jordan,1998,88240.0,1.10494106980961,12.080689029918402
2247,Japan,1998,364500.0,68.2875171467764,14.5679012345679
2248,Kazakhstan,1998,2699700.0,1.16975575063896,79.760640071119
2249,Kenya,1998,569140.0,6.92388516006606,46.487683171100294
2250,Kyrgyz Republic,1998,191800.0,6.11055526590198,55.735140771637106
2251,Cambodia,1998,176520.0,61.3287899388171,26.2293224563789
2252,Kiribati,1998,810.0,1.4567901234567902,41.975308641975296
2253,St. Kitts and Nevis,1998,260.0,42.3076923076923,34.615384615384606
2254,"Korea, Rep.",1998,96460.0,67.2921418204437,20.412606261662898
2255,Kuwait,1998,17820.0,0.25645342312009,8.02469135802469
2256,Latin America & Caribbean (excluding high income),1998,18214600.0,52.6188084284036,34.3942559265644
2257,Lao PDR,1998,230800.0,75.86048526863091,7.6473136915078
2258,Lebanon,1998,10230.0,13.537047898338198,61.192570869990206
2259,Liberia,1998,96320.0,85.99626245847179,14.0037375415282
2260,Libya,1998,1759540.0,0.123327687918433,8.78070404764882
2261,St. Lucia,1998,610.0,34.527868852459,25.409836065573803
2262,Latin America & Caribbean,1998,20042744.4,51.2090757360655,33.8634185687688
2263,Least developed countries: UN classification,1998,20244974.270999998,32.7471016016385,34.6925340278314
2264,Low income,1998,14823643.271,25.6571348752946,35.7668690332183
2265,Liechtenstein,1998,160.0,41.625,43.75
2266,Sri Lanka,1998,62710.0,35.1331845000797,37.1392122468506
2267,Lower middle income,1998,25534391.0,28.511425716004897,40.937996367330605
2268,Low & middle income,1998,93949513.271,33.7088157023873,36.790681410992704
2269,Lesotho,1998,30360.0,1.13702239789196,76.7127799736495
2270,Late-demographic dividend,1998,44574590.0,39.567019719082104,34.7688406716062
2271,Lithuania,1998,62680.0,31.987874920229697,54.642629227823896
2272,Luxembourg,1998,,,
2273,Latvia,1998,62196.0,51.890796835809404,28.1207794713486
2274,"Macao SAR, China",1998,20.0,,
2275,St. Martin (French part),1998,54.4,18.3823529411765,
2276,Morocco,1998,446300.0,12.3286802599149,69.4062289939503
2277,Monaco,1998,2.0269999999999997,0.0,
2278,Moldova,1998,32910.0,10.3494378608326,77.6663628076573
2279,Madagascar,1998,581540.0,22.6351171028648,66.1863328403893
2280,Maldives,1998,300.0,2.7333333333333303,26.6666666666667
2281,Middle East & North Africa,1998,11226250.0,1.85069666183487,34.084188397728504
2282,Mexico,1998,1943950.0,35.4038992772448,54.6953368142185
2283,Marshall Islands,1998,180.0,52.22222222222221,66.6666666666667
2284,Middle income,1998,79125870.0,34.964913801472,36.950604685319796
2285,North Macedonia,1998,25430.0,37.296106960283105,50.766810853322895
2286,Mali,1998,1220190.0,10.896663634352,30.855850318393003
2287,Malta,1998,320.0,1.09375,28.125
2288,Myanmar,1998,653540.0,54.6840040395385,16.0862380267466
2289,Middle East & North Africa (excluding high income),1998,8643940.0,2.23807423465731,24.710331168425498
2290,Montenegro,1998,13450.0,46.542750929368,
2291,Mongolia,1998,1553560.0,9.19277015371148,83.1200597337727
2292,Northern Mariana Islands,1998,460.0,70.195652173913,6.5217391304347805
2293,Mozambique,1998,786380.0,52.9336961774206,47.0663038225794
2294,Mauritania,1998,1030700.0,0.41963713980789796,38.5660230911031
2295,Mauritius,1998,2030.0,20.5704433497537,50.2463054187192
2296,Malawi,1998,94280.0,33.577641069155696,48.578701739499394
2297,Malaysia,1998,328550.0,60.498493380003005,21.137422005783
2298,North America,1998,18124604.0,35.929941531412204,26.2531197923
2299,Namibia,1998,823290.0,9.961375942863391,47.1522792697591
2300,New Caledonia,1998,18280.0,45.7607221006565,13.1291028446389
2301,Niger,1998,1266700.0,1.14587510854977,28.4203047288229
2302,Nigeria,1998,910770.0,27.690470700616004,72.309529299384
2303,Nicaragua,1998,120340.0,46.529167359149106,40.8259930197773
2304,Netherlands,1998,33760.0,10.5647511848341,58.441943127962105
2305,Norway,1998,365244.0,33.1745353790891,2.8665768636856495
2306,Nepal,1998,143000.0,40.2727832167832,29.5482517482517
2307,Nauru,1998,20.0,0.0,20.0
2308,New Zealand,1998,263310.0,37.046849720861296,56.5986859595154
2309,OECD members,1998,35512194.0,32.3923810480423,38.176540148434604
2310,Oman,1998,309500.0,0.00969305331179321,3.46042003231018
2311,Other small states,1998,2032331.0,30.8294609490285,38.5060367599675
2312,Pakistan,1998,770880.0,5.975464404317139,47.685761726857606
2313,Panama,1998,74340.0,60.1989776701641,28.907721280602605
2314,Peru,1998,1280000.0,59.006228125,17.65859375
2315,Philippines,1998,298170.0,24.8286883321595,37.847536640171704
2316,Palau,1998,460.0,85.4217391304348,9.34782608695652
2317,Papua New Guinea,1998,452860.0,80.1623216888222,2.1507750739743
2318,Poland,1998,306290.0,29.4609683633158,60.2141761076104
2319,Pre-demographic dividend,1998,20272964.270999998,31.848713936023003,37.3446775561808
2320,Puerto Rico,1998,8870.0,45.92852311161221,30.7215332581736
2321,"Korea, Dem. People's Rep.",1998,120410.0,54.3655676438834,21.1776430529026
2322,Portugal,1998,91500.0,36.115846994535495,40.683060109289606
2323,Paraguay,1998,397300.0,59.15552982632771,49.338031714070006
2324,West Bank and Gaza,1998,6020.0,1.50830563516712,57.9734219269103
2325,Pacific island small states,1998,64200.0,66.5167912772586,12.9781931464174
2326,Post-demographic dividend,1998,31355026.0,31.572485146690898,37.753298468512504
2327,French Polynesia,1998,3660.0,40.362295081967204,11.748633879781401
2328,Qatar,1998,11610.0,0.0,5.6847545219638205
2329,Romania,1998,229590.0,27.7320440785749,64.2318916329108
2330,Russian Federation,1998,16381300.0,49.3980807384029,13.264331890631402
2331,Rwanda,1998,24670.0,11.876773408998801,65.464126469396
2332,South Asia,1998,4772910.0,17.8391607007046,57.0028347486125
2333,Saudi Arabia,1998,2149690.0,0.45448413492177897,77.5856053663552
2334,Sudan,1998,2481353.2709999997,,
2335,Senegal,1998,192530.0,46.4507349503973,43.5776242663481
2336,Singapore,1998,670.0,24.7405970149254,1.7910447761194
2337,Solomon Islands,1998,27990.0,90.7131832797428,2.64380135762772
2338,Sierra Leone,1998,72180.0,41.1316708229426,38.9165973954004
2339,El Salvador,1998,20720.0,32.957528957529,67.04247104247099
2340,San Marino,1998,60.0,16.6666666666667,16.6666666666667
2341,Somalia,1998,627340.0,12.223833965632698,70.24420569388211
2342,Serbia,1998,87460.0,28.3100846101075,
2343,Sub-Saharan Africa (excluding high income),1998,23722284.270999998,31.9390783012289,39.8340784591786
2344,South Sudan,1998,,,
2345,Sub-Saharan Africa,1998,23722744.270999998,31.939973159008304,39.8334041306429
2346,Small states,1998,2501381.0,41.474893748693205,32.3850219318783
2347,Sao Tome and Principe,1998,960.0,60.8458333333333,47.9166666666667
2348,Suriname,1998,156000.0,98.3860384615385,0.564102564102564
2349,Slovak Republic,1998,48100.0,39.5348024948025,50.7900207900208
2350,Slovenia,1998,20140.0,60.7745779543198,24.329692154915598
2351,Sweden,1998,410340.0,68.5845883901155,7.87395818102062
2352,Eswatini,1998,17200.0,27.3751162790698,71.1046511627907
2353,Sint Maarten (Dutch part),1998,34.0,,
2354,Seychelles,1998,460.0,73.2608695652174,8.69565217391304
2355,Syrian Arab Republic,1998,183780.0,2.28577647186854,74.8394819893351
2356,Turks and Caicos Islands,1998,950.0,11.073684210526302,1.0526315789473701
2357,Chad,1998,1259200.0,5.10514612452351,38.619758576874204
2358,East Asia & Pacific (IDA & IBRD countries),1998,15845730.0,28.7328655101406,48.0975253270124
2359,Europe & Central Asia (IDA & IBRD countries),1998,22992119.0,38.756115203049205,28.784948918114
2360,Togo,1998,54390.0,23.6643353557639,64.9016363302078
2361,Thailand,1998,510890.0,37.3281919787038,39.249153438117794
2362,Tajikistan,1998,139960.0,2.9265504429837104,32.4878536724779
2363,Turkmenistan,1998,469930.0,8.78215904496414,75.5431660034473
2364,Latin America & the Caribbean (IDA & IBRD countries),1998,19913632.0,51.3724929736574,33.7305928923463
2365,Timor-Leste,1998,14870.0,64.0147948890383,22.932078009414898
2366,Middle East & North Africa (IDA & IBRD countries),1998,8637920.0,2.23858283012577,24.6871492211088
2367,Tonga,1998,720.0,12.430555555555598,43.0555555555556
2368,South Asia (IDA & IBRD),1998,4772910.0,17.8391607007046,57.0028347486125
2369,Sub-Saharan Africa (IDA & IBRD countries),1998,23722744.270999998,31.939973159008304,39.8334041306429
2370,Trinidad and Tobago,1998,5130.0,46.3415204678363,12.8654970760234
2371,Tunisia,1998,155360.0,4.26799304840371,60.6333676622039
2372,Turkey,1998,769630.0,26.084450969946605,51.86778062185721
2373,Tuvalu,1998,30.0,33.3333333333333,66.6666666666667
2374,Tanzania,1998,885800.0,61.4292278166629,38.1575976518401
2375,Uganda,1998,199810.0,16.2427005655373,61.2682047945548
2376,Ukraine,1998,579350.0,16.3334771726935,71.82359540864759
2377,Upper middle income,1998,53591479.0,38.040390983362,35.0467859924822
2378,Uruguay,1998,175020.0,7.1694663467032305,85.4188092789395
2379,United States,1998,9158960.0,33.1171661411339,45.265838042747205
2380,Uzbekistan,1998,425400.0,6.76784861307005,64.25481899388811
2381,St. Vincent and the Grenadines,1998,390.0,72.6666666666667,19.7435897435897
2382,"Venezuela, RB",1998,882050.0,56.375488917861794,24.5360240349187
2383,British Virgin Islands,1998,150.0,24.52,53.3333333333333
2384,Virgin Islands (U.S.),1998,350.0,60.81142857142861,22.857142857142897
2385,Vietnam,1998,325490.0,34.724483087038,24.747304064641
2386,Vanuatu,1998,12190.0,36.2838392124692,14.109926168991
2387,World,1998,129777669.698,31.2794376768603,37.2081875107595
2388,Samoa,1998,2830.0,60.8742049469965,18.0212014134276
2389,Kosovo,1998,10887.0,,
2390,"Yemen, Rep.",1998,527970.0,1.0398318086254899,44.8510332026441
2391,South Africa,1998,1213090.0,14.715223107931001,80.7755401495355
2392,Zambia,1998,743390.0,63.39283552374929,29.627786222575
2393,Zimbabwe,1998,386850.0,47.7138942742665,37.5339278790229
2394,Aruba,1999,180.0,2.3333333333333304,11.1111111111111
2395,Africa Eastern and Southern,1999,14676964.271,39.27117244064279,42.3440837035553
2396,Afghanistan,1999,652860.0,1.85099408755323,57.827099224948704
2397,Africa Western and Central,1999,9045780.0,21.7134460046563,36.9806797202674
2398,Angola,1999,1246700.0,62.456105719098396,37.543894280901604
2399,Albania,1999,27400.0,28.1478102189781,41.788321167883204
2400,Andorra,1999,470.0,34.0425531914894,48.936170212766
2401,Arab World,1999,13716784.271,1.7287756651190098,36.3291359272288
2402,United Arab Emirates,1999,71020.0,4.266220782878061,7.2655589974655
2403,Argentina,1999,2736690.0,12.263208474471,46.922377032108095
